Spread,Oeff1,Deff1,Oeff2,Deff2,Result
-2.5,106.7,101.9,101.1,107.3,0
-6.0,106.7,101.9,99.7,108.4,1
-13.5,106.7,101.9,99.2,112.1,1
-6.0,106.7,101.9,99.2,112.1,1
-1.5,100.3,101.0,112.4,106.7,0
-10.0,100.3,101.0,98.2,108.5,0
-3.0,100.3,101.0,99.5,105.5,0
-9.0,100.3,101.0,99.5,105.5,1
-8.0,104.8,95.6,97.7,108.2,1
-4.0,104.8,95.6,107.4,106.9,1
-12.0,104.8,95.6,102.0,102.7,0
-3.0,104.8,95.6,107.9,102.3,0
-5.0,104.8,95.6,102.0,102.7,1
-8.0,112.9,95.3,106.4,99.9,1
-12.0,112.9,95.3,103.6,108.6,1
-10.0,112.9,95.3,101.1,107.5,0
-3.0,106.7,101.9,107.7,105.3,0
-4.0,106.7,101.9,100.6,100.0,0
-38.5,106.7,101.9,NaN,NaN,1
-3.5,106.7,101.9,104.8,98.9,0
-4.5,100.3,101.0,95.3,100.8,0
-3.5,100.3,101.0,102.8,103.1,0
-10.0,100.3,101.0,110.0,95.5,0
-7.0,104.8,95.6,106.5,102.3,1
-10.5,104.8,95.6,101.4,105.2,1
-16.0,104.8,95.6,98.7,109.0,1
-10.0,104.8,95.6,101.2,107.7,0
-9.5,112.9,95.3,99.4,103.7,1
-4.0,112.9,95.3,108.7,98.0,1
-7.5,112.9,95.3,110.6,107.7,1
-6.0,112.9,95.3,107.7,96.5,0
-17.5,106.7,101.9,90.4,110.2,1
-12.0,106.7,101.9,113.5,99.9,1
-1.5,106.7,101.9,103.9,104.2,1
-2.5,106.7,101.9,107.0,106.4,1
-5.0,106.7,101.9,97.0,100.0,1
-7.0,100.3,101.0,106.3,108.5,1
-13.0,100.3,101.0,117.9,94.1,0
+3.5,100.3,101.0,101.7,104.2,1
+7.5,100.3,101.0,113.1,99.2,1
-23.0,100.3,101.0,120.0,90.4,0
-7.5,100.3,101.0,107.0,103.7,0
-2.5,104.8,95.6,109.8,98.7,0
-11.5,104.8,95.6,115.6,85.5,0
-9.0,104.8,95.6,108.3,103.1,1
-7.5,112.9,95.3,108.8,111.7,1
-4.0,112.9,95.3,101.4,104.5,1
-12.0,108.1,101.1,98.8,99.9,0
-11.0,108.1,101.1,107.3,94.2,1
-9.0,108.1,101.1,99.0,105.5,1
-11.5,106.7,101.9,104.1,114.0,1
-5.0,106.7,101.9,106.2,105.2,1
-10.5,106.7,101.9,99.7,108.4,1
-8.0,106.7,101.9,101.1,107.3,1
-4.5,106.7,101.9,106.2,105.2,1
-3.5,106.7,101.9,104.1,114.0,1
+2.5,106.7,101.9,109.0,96.4,0
-6.0,106.7,101.9,102.6,102.8,1
-1.5,100.3,101.0,102.4,111.6,1
-11.5,100.3,101.0,110.4,96.0,0
-2.0,100.3,101.0,98.2,108.5,1
-8.0,100.3,101.0,112.4,106.7,0
+7.0,100.3,101.0,110.4,96.0,0
-7.0,100.3,101.0,102.4,111.6,1
-1.0,100.3,101.0,100.1,107.7,0
-10.5,100.3,101.0,112.3,101.7,0
-5.0,104.8,95.6,107.5,107.4,1
-7.5,104.8,95.6,96.9,99.7,0
-9.0,104.8,95.6,107.4,106.9,1
-16.5,104.8,95.6,97.7,108.2,1
-11.0,104.8,95.6,96.9,99.7,1
-9.5,104.8,95.6,107.5,107.4,1
-3.0,106.7,101.9,106.2,105.2,0
-1.5,106.7,101.9,102.6,102.8,0
-7.0,106.7,101.9,109.0,96.4,0
-7.0,100.3,101.0,100.1,107.7,1
+7.5,100.3,101.0,112.3,101.7,1
-10.0,104.8,95.6,119.1,95.3,0
-2.5,104.8,95.6,107.3,98.6,1
-14.0,104.8,95.6,99.4,107.8,1
-5.0,104.8,95.6,107.3,98.6,0
-8.5,112.9,95.3,118.6,94.7,0
-3.0,112.9,95.3,109.7,90.4,1
-9.5,112.9,95.3,101.1,100.5,1
-6.5,112.9,95.3,102.8,101.5,1
-11.0,112.9,95.3,107.6,103.0,1
-10.5,108.1,101.1,115.4,93.5,0
-10.5,108.1,101.1,109.9,90.9,1
-14.0,108.1,101.1,99.9,108.6,1
-7.5,108.1,101.1,101.1,103.5,1
-7.0,108.1,101.1,94.9,102.6,0
-5.5,108.1,101.1,108.8,100.9,0
-5.5,108.8,94.4,115.6,94.7,0
-8.0,108.8,94.4,98.1,101.6,1
-7.5,108.8,94.4,101.1,103.0,1
-5.0,112.4,101.8,106.7,96.5,0
-3.0,112.4,101.8,107.2,98.1,0
-5.0,112.4,101.8,107.2,98.1,1
-10.5,112.4,101.8,101.8,103.7,1
