Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 29 2017,BC,79,VATEC,85,W,-13.0,L,155.0,O
Jan 26 2017,VATEC,72,UNC,91,L,-15.0,L,165.5,U
Jan 22 2017,VATEC,82,CLEMS,81,W,-7.0,W,151.5,O
Jan 18 2017,GATEC,61,VATEC,62,W,-12.0,L,145.5,U
Jan 14 2017,ND,76,VATEC,71,L,-1.5,L,155.5,U
Jan 10 2017,SYRA,73,VATEC,83,W,-3.0,W,148.5,O
Jan 7 2017,VATEC,78,FLAST,93,L,-9.0,L,160.0,O
Jan 4 2017,VATEC,78,NCST,104,L,+1.5,L,159.5,O
Jan 31 2016,VATEC,71,PITT,90,L,-10.0,L,149.0,O
Jan 27 2016,LOUIS,91,VATEC,83,L,+10.0,W,143.0,O
Jan 24 2016,UNC,75,VATEC,70,L,+13.0,W,160.5,U
Jan 20 2016,VATEC,81,ND,83,L,-13.0,W,151.5,O
Jan 16 2016,VATEC,78,GATEC,77,W,-7.5,W,146.0,O
Jan 13 2016,WAKE,91,VATEC,93,W,-1.0,W,151.0,O
Jan 9 2016,VATEC,58,DUKE,82,L,-18.0,L,155.5,U
Jan 4 2016,VIRGA,68,VATEC,70,W,+12.5,W,132.5,O
Jan 2 2016,NCST,68,VATEC,73,W,+2.5,W,144.0,U
Jan 31 2015,VATEC,70,WAKE,73,L,-8.0,W,136.5,O
Jan 27 2015,PITT,67,VATEC,70,W,+5.0,W,129.0,O
Jan 25 2015,VIRGA,50,VATEC,47,L,+17.0,W,120.5,U
Jan 22 2015,ND,85,VATEC,60,L,+10.5,L,138.0,O
Jan 18 2015,VATEC,53,UNC,68,L,-22.0,W,147.0,U
Nov 30 2016,VATEC,73,MICH,70,W,-6.0,W,135.0,O
Nov 27 2016,VATEC,66,NEBRS,53,W,+6.5,W,144.0,U
Nov 25 2016,TEXAM,68,VATEC,65,L,+2.0,L,145.0,U
Nov 24 2016,NEWMX,72,VATEC,92,W,-4.0,W,153.0,O
Nov 19 2016,VMI,72,VATEC,88,W,-21.0,L,156.5,O
Nov 15 2016,HIGHP,73,VATEC,99,W,0.0,,0.0,
Nov 11 2016,MAINE,67,VATEC,80,W,0.0,,0.0,
Nov 28 2015,VATEC,82,UAB,77,W,-2.5,W,143.5,O
Nov 27 2015,VATEC,77,IOWAS,99,L,-13.0,L,150.0,O
Nov 24 2015,NCA&T,60,VATEC,90,W,0.0,,0.0,
Nov 21 2015,VMI,52,VATEC,76,W,-8.5,W,145.5,U
Nov 18 2015,JAXST,62,VATEC,71,W,-12.0,L,148.5,U
Nov 14 2015,ALAST,85,VATEC,82,L,0.0,,0.0,
Nov 30 2014,MORGN,63,VATEC,83,W,0.0,,0.0,
Nov 26 2014,MIAOH,63,VATEC,78,W,-4.0,W,121.5,O
Nov 25 2014,VATEC,54,NIOWA,73,L,-8.5,L,124.5,O
Nov 22 2014,APPST,65,VATEC,63,L,-18.0,L,0.0,
Nov 19 2014,LIBRT,63,VATEC,73,W,0.0,,0.0,
Nov 14 2014,MD-ES,46,VATEC,71,W,0.0,,0.0,
