Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 27 2018,TNMAR,55,TNTEC,63,W,-5.5,W,141.5,U
Jan 25 2018,SEMIZ,65,TNTEC,76,W,-4.0,W,156.5,U
Jan 20 2018,TNTEC,55,MORHD,74,L,+1.0,L,142.0,U
Jan 18 2018,TNTEC,70,EKENT,67,W,0.0,W,150.0,U
Jan 13 2018,MURRAY,71,TNTEC,45,L,+6.5,L,152.5,U
Jan 11 2018,APEAY,74,TNTEC,86,W,-3.0,W,144.5,O
Jan 6 2018,TNTEC,87,TN.ST,81,W,-3.0,W,137.5,O
Jan 4 2018,TNTEC,67,BELMT,80,L,-12.5,L,152.5,U
Nov 29 2017,LIPSC,80,TNTEC,86,W,0.0,,0.0,
Nov 25 2017,TNTEC,90,MD-ES,60,W,+14.0,W,149.5,O
Nov 24 2017,TNTEC,86,NEBOM,85,W,+4.5,L,173.0,U
Nov 21 2017,TNTEC,104,NEWMX,96,W,-9.0,W,163.5,O
Nov 18 2017,KENNE,68,TNTEC,82,W,0.0,,0.0,
Nov 16 2017,BOYCE,48,TNTEC,106,W,0.0,,0.0,
Nov 13 2017,TNTEC,63,TCU,100,L,-21.5,L,147.0,O
Nov 10 2017,MIDWAY,56,TNTEC,94,W,0.0,,0.0,
Dec 30 2017,EKENT,69,TNTEC,77,W,-8.0,P,149.5,U
Dec 28 2017,MORHD,67,TNTEC,69,W,-8.5,L,151.0,U
Dec 21 2017,TNTEC,59,INDY,87,L,-13.0,L,152.0,U
Dec 17 2017,CHATT,76,TNTEC,82,W,-5.5,W,141.0,O
Dec 9 2017,TNTEC,69,CMICH,74,L,-4.0,L,147.5,U
Dec 6 2017,TNTEC,66,DAYTN,79,L,-9.0,L,143.0,O
Dec 2 2017,TNTEC,50,FURMN,64,L,-6.5,L,156.0,U
Feb 28 2018,SIUED,51,TNTEC,60,W,-5.0,W,149.0,U
Feb 24 2018,JAXST,66,TNTEC,57,L,+3.0,L,138.0,U
Feb 22 2018,TN.ST,64,TNTEC,69,W,-1.0,W,135.0,U
Feb 17 2018,TNTEC,65,MURRAY,75,L,-14.0,W,147.5,U
Feb 15 2018,TNTEC,86,APEAY,80,W,-6.5,W,146.5,O
Feb 10 2018,BELMT,75,TNTEC,70,L,+8.5,W,145.5,U
Feb 8 2018,TNTEC,65,JAXST,82,L,-8.5,L,139.5,O
Feb 3 2018,TNTEC,71,E.ILL,79,L,-1.0,L,135.0,O
Feb 1 2018,TNTEC,68,SIUED,67,W,+3.5,L,147.5,U
Mar 1 2018,TNTEC,70,JAXST,73,L,-6.5,W,134.5,O
