Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 30 2018,BAYLR,96,OKLA,98,W,-5.5,L,153.5,O
Jan 27 2018,OKLA,73,ALA,80,L,+1.0,L,159.0,U
Jan 23 2018,KANSA,80,OKLA,85,W,-2.0,W,171.5,U
Jan 20 2018,OKLA,81,OKST,83,L,+2.0,L,167.0,U
Jan 16 2018,OKLA,69,KANST,87,L,+2.0,L,164.0,U
Jan 13 2018,TCU,97,OKLA,102,W,-6.5,L,173.5,O
Jan 9 2018,TEXTK,65,OKLA,75,W,-2.5,W,162.0,U
Jan 6 2018,OKLA,76,W.VA,89,L,-5.5,L,173.5,U
Jan 3 2018,OKST,89,OKLA,109,W,-9.5,W,164.5,O
Nov 30 2017,N.TEX,72,OKLA,82,W,-29.0,L,158.5,U
Nov 26 2017,OKLA,90,OREG,80,W,+2.5,W,164.0,O
Nov 24 2017,PORTL,71,OKLA,93,W,-23.0,L,156.0,O
Nov 23 2017,ARK,92,OKLA,83,L,-2.0,L,165.0,O
Nov 15 2017,BALL,69,OKLA,108,W,-16.5,W,164.0,O
Nov 12 2017,NEBOM,89,OKLA,108,W,-23.5,L,156.5,O
Dec 30 2017,OKLA,90,TCU,89,W,-2.5,W,171.0,O
Dec 22 2017,NWEST,78,OKLA,104,W,-9.5,W,157.0,O
Dec 19 2017,NWST,68,OKLA,105,W,0.0,,0.0,
Dec 16 2017,OKLA,91,WICHI,83,W,-7.5,W,165.0,O
Dec 8 2017,OKLA,85,USC,83,W,+3.0,L,165.0,O
Dec 4 2017,TEXSA,85,OKLA,97,W,-23.5,L,168.5,O
Feb 27 2018,OKLA,64,BAYLR,87,L,-4.0,L,154.0,U
Feb 24 2018,KANST,77,OKLA,86,W,-5.5,W,156.5,O
Feb 19 2018,OKLA,74,KANSA,104,L,-8.5,L,165.5,O
Feb 17 2018,TEXAS,77,OKLA,66,L,-6.5,L,155.0,U
Feb 13 2018,OKLA,78,TEXTK,88,L,-7.0,L,152.0,O
Feb 10 2018,OKLA,80,IOWAS,88,L,+6.0,L,161.5,O
Feb 5 2018,W.VA,75,OKLA,73,L,-3.5,L,167.0,U
Feb 3 2018,OKLA,74,TEXAS,79,L,-3.0,L,153.5,U
Mar 7 2018,OKLA,60,OKST,71,L,+1.5,L,159.5,U
Mar 2 2018,IOWAS,60,OKLA,81,W,-10.5,W,166.5,U
