Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 27 2018,GTOWN,77,CREIG,85,L,-12.0,W,154.5,O
Jan 24 2018,DPAUL,74,GTOWN,73,L,-4.0,L,144.0,O
Jan 20 2018,STJON,89,GTOWN,93,W,0.0,W,144.0,O
Jan 17 2018,VILLA,88,GTOWN,56,L,+12.5,L,158.5,U
Jan 13 2018,GTOWN,61,SETON,74,L,-12.0,L,152.0,U
Jan 9 2018,GTOWN,69,STJON,66,W,-6.0,W,148.5,U
Jan 6 2018,CREIG,90,GTOWN,66,L,+5.5,L,161.0,U
Jan 2 2018,GTOWN,90,DPAUL,81,W,-4.5,W,145.0,O
Nov 28 2017,MAINE,55,GTOWN,76,W,-23.5,L,144.0,U
Nov 25 2017,GTOWN,82,RICHM,76,W,+3.5,W,142.5,O
Nov 18 2017,MD-ES,57,GTOWN,83,W,0.0,,0.0,
Nov 15 2017,MTSTM,68,GTOWN,102,W,0.0,,0.0,
Nov 12 2017,JAXVL,57,GTOWN,73,W,0.0,,0.0,
Dec 30 2017,GTOWN,65,MARQ,74,L,-9.5,W,159.0,U
Dec 27 2017,BUTLR,91,GTOWN,89,L,+4.0,W,145.0,O
Dec 23 2017,ALA&M,49,GTOWN,89,W,-26.5,W,145.0,U
Dec 20 2017,N.TEX,63,GTOWN,75,W,-8.5,W,146.0,U
Dec 16 2017,SYRA,86,GTOWN,79,L,+5.5,L,137.0,O
Dec 9 2017,NCA&T,74,GTOWN,83,W,-21.0,L,149.0,O
Dec 7 2017,HOWRD,67,GTOWN,81,W,-22.0,L,152.0,U
Dec 3 2017,COPIN,60,GTOWN,76,W,-27.5,L,140.5,U
Feb 26 2018,MARQ,90,GTOWN,86,L,+1.5,L,157.5,O
Feb 24 2018,PROV,74,GTOWN,69,L,-1.5,L,146.5,U
Feb 21 2018,XAVIR,89,GTOWN,77,L,+5.5,L,159.5,O
Feb 13 2018,GTOWN,87,BUTLR,83,W,-11.5,W,148.5,O
Feb 10 2018,SETON,80,GTOWN,83,W,+5.0,W,151.5,O
Feb 6 2018,GTOWN,69,PROV,73,L,-7.0,W,146.5,U
Feb 3 2018,GTOWN,91,XAVIR,96,L,-14.0,W,155.5,O
Mar 7 2018,STJON,88,GTOWN,77,L,+3.0,L,144.5,O
Mar 3 2018,GTOWN,73,VILLA,97,L,-19.0,L,155.0,O
