Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 30 2017,ARKLR,52,ULMON,68,W,+1.5,W,129.0,U
Jan 28 2017,ARKST,73,ULMON,63,L,+4.5,L,136.0,P
Jan 23 2017,ULMON,57,TEXST,63,L,-6.5,W,124.0,U
Jan 21 2017,ULMON,55,TEXAR,71,L,-14.0,L,142.0,U
Jan 16 2017,GASOU,62,ULMON,60,L,+3.0,W,144.0,U
Jan 14 2017,GAST,73,ULMON,65,L,+2.5,L,137.5,O
Jan 7 2017,ULMON,60,ULLAF,69,L,-14.0,W,147.0,U
Jan 2 2017,ULMON,45,ARKST,76,L,-11.0,L,138.5,U
Jan 30 2016,TEXST,59,ULMON,72,W,-6.0,W,128.5,O
Jan 28 2016,TEXAR,88,ULMON,99,W,+3.5,W,142.5,O
Jan 23 2016,S.ALA,68,ULMON,100,W,-7.5,W,132.5,O
Jan 21 2016,TROY,74,ULMON,85,W,-5.5,W,133.5,O
Jan 16 2016,ULMON,51,GASOU,66,L,+2.5,L,137.5,U
Jan 14 2016,ULMON,51,GAST,65,L,-7.5,L,120.0,U
Jan 9 2016,ULMON,57,ARKLR,58,L,-11.0,W,120.0,U
Jan 7 2016,ULMON,65,ARKST,68,L,-1.5,L,145.0,U
Jan 31 2015,S.ALA,61,ULMON,67,W,-6.5,L,129.5,U
Jan 29 2015,ULMON,58,TROY,55,W,+1.0,W,122.0,U
Jan 24 2015,GASOU,57,ULMON,53,L,+1.0,L,116.5,U
Jan 22 2015,TEXAR,61,ULMON,57,L,-3.0,L,129.0,U
Jan 19 2015,ULMON,57,ULLAF,55,W,-7.5,W,138.5,U
Jan 17 2015,ARKLR,52,ULMON,64,W,-3.0,W,122.5,U
Jan 15 2015,TROY,54,ULMON,63,W,-6.5,W,126.0,U
Nov 28 2016,SFA,72,ULMON,77,W,0.0,,0.0,
Nov 22 2016,ULMON,57,BRYANT,64,L,0.0,,0.0,
Nov 21 2016,ULMON,75,SEATT,81,L,0.0,,0.0,
Nov 17 2016,ULMON,70,COLO,89,L,-20.0,W,141.5,O
Nov 14 2016,ULMON,59,TEXAS,80,L,-17.5,L,148.0,U
