Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 27 2018,NEAST,67,DREXL,68,W,+5.5,W,148.0,U
Jan 25 2018,ELON,79,DREXL,83,W,-1.5,W,145.5,O
Jan 20 2018,DREXL,73,JMU,75,L,-4.5,W,148.5,U
Jan 18 2018,DREXL,68,TOWSN,90,L,-11.5,L,144.0,O
Jan 13 2018,HOFST,91,DREXL,86,L,+2.5,L,150.0,O
Jan 11 2018,DREXL,66,DELA,72,L,-3.5,L,142.5,U
Jan 7 2018,W&M,85,DREXL,63,L,+1.5,L,159.0,U
Jan 5 2018,COLCH,82,DREXL,87,W,+5.0,W,139.0,O
Jan 2 2018,DREXL,87,NCWIL,107,L,-3.0,L,154.5,O
Nov 29 2017,LAFAY,67,DREXL,68,W,0.0,,0.0,
Nov 25 2017,DREXL,53,NJIT,65,L,0.0,,0.0,
Nov 19 2017,DREXL,88,DRAKE,90,L,-2.0,P,151.5,O
Nov 18 2017,MERCR,78,DREXL,59,L,+8.5,L,148.0,U
Nov 17 2017,DREXL,84,HOUST,80,W,-13.5,W,148.0,O
Nov 13 2017,ARCDIA,81,DREXL,95,W,0.0,,0.0,
Nov 10 2017,BOWLG,78,DREXL,69,L,-5.0,L,155.5,U
Dec 30 2017,DREXL,75,ELON,90,L,-6.5,L,138.0,O
Dec 21 2017,DREXL,62,LOYMD,66,L,0.0,,0.0,
Dec 18 2017,QUINN,71,DREXL,72,W,-9.0,L,145.0,U
Dec 16 2017,DREXL,60,TEMPL,63,L,-15.5,W,147.0,U
Dec 10 2017,DREXL,60,ROBMO,74,L,0.0,,0.0,
Dec 7 2017,DREXL,72,LASAL,70,W,-12.0,W,136.0,O
Dec 2 2017,RIDER,77,DREXL,89,W,+5.0,W,156.5,O
Feb 24 2018,NCWIL,83,DREXL,82,L,-3.0,L,160.5,O
Feb 22 2018,DELA,83,DREXL,85,W,-3.0,L,146.0,O
Feb 17 2018,DREXL,76,HOFST,88,L,-9.5,L,157.0,O
Feb 15 2018,DREXL,69,NEAST,75,L,-11.0,W,152.5,U
Feb 10 2018,DREXL,67,COLCH,89,L,-12.5,L,145.5,O
Feb 8 2018,TOWSN,94,DREXL,92,L,+4.5,W,147.5,O
Feb 3 2018,DREXL,91,W&M,79,W,-8.0,W,161.0,O
Feb 1 2018,JMU,74,DREXL,76,W,-2.5,L,145.5,O
Mar 4 2018,DREXL,59,COLCH,66,L,-9.5,W,144.0,U
Mar 3 2018,JMU,62,DREXL,70,W,0.0,W,146.0,U
