Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 27 2018,FLAAT,63,RICE,62,W,+1.5,L,137.5,U
Jan 25 2018,FLAAT,53,N.TEX,59,L,-5.5,L,137.0,U
Jan 20 2018,OLDDO,73,FLAAT,62,L,+8.0,L,129.5,O
Jan 18 2018,CHARL,64,FLAAT,75,W,-7.5,W,140.5,U
Jan 13 2018,FLAAT,73,TEXSA,69,W,-7.0,W,154.0,U
Jan 11 2018,FLAAT,73,UTEP,66,W,-6.0,W,135.5,O
Jan 6 2018,MIDTN,61,FLAAT,57,L,+11.5,W,139.5,U
Jan 4 2018,UAB,75,FLAAT,44,L,+6.5,L,142.0,U
Nov 28 2017,AVEMAR,54,FLAAT,91,W,0.0,,0.0,
Nov 22 2017,MIZST,71,FLAAT,60,L,+10.0,L,138.0,U
Nov 21 2017,N.ILL,67,FLAAT,77,W,+4.0,W,141.5,O
Nov 20 2017,TOWSN,76,FLAAT,52,L,+8.0,L,145.5,U
Nov 16 2017,EDWAT,59,FLAAT,91,W,0.0,,0.0,
Nov 10 2017,FLAAT,59,S.FLA,60,L,-4.0,W,141.0,U
Dec 30 2017,FLAAT,57,FLAIN,58,L,-1.5,W,145.0,U
Dec 23 2017,FLAAT,60,MINN,95,L,-20.5,L,152.5,O
Dec 19 2017,FLAAT,54,TEXTK,90,L,-22.5,L,141.5,O
Dec 16 2017,ARKST,64,FLAAT,63,L,-6.5,L,150.5,U
Dec 10 2017,WEBINT,46,FLAAT,108,W,0.0,,0.0,
Dec 5 2017,FLAAT,92,FLAGC,88,W,0.0,,0.0,
Dec 2 2017,BCOOK,75,FLAAT,93,W,0.0,,0.0,
Feb 24 2018,N.TEX,54,FLAAT,74,W,+1.5,W,136.0,U
Feb 22 2018,RICE,79,FLAAT,76,L,-6.0,L,138.0,O
Feb 17 2018,FLAIN,72,FLAAT,77,W,-2.5,W,134.5,O
Feb 10 2018,FLAAT,68,MARSH,79,L,-10.0,L,154.0,U
Feb 8 2018,FLAAT,63,W.KEN,75,L,-16.0,W,139.0,U
Feb 3 2018,S.MISS,77,FLAAT,66,L,-3.0,L,138.0,O
Feb 1 2018,LATEC,67,FLAAT,62,L,+3.5,L,137.0,U
Mar 7 2018,FLAAT,72,UAB,83,L,-10.5,L,135.5,O
Mar 3 2018,FLAAT,78,CHARL,85,L,+2.5,L,144.5,O
Mar 1 2018,FLAAT,64,OLDDO,69,L,-16.0,W,132.0,O
