Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 28 2017,BAYLR,78,MISS,75,W,+7.5,L,141.0,O
Jan 25 2017,TEXTK,61,BAYLR,65,W,-8.5,L,131.0,U
Jan 21 2017,BAYLR,62,TCU,53,W,+3.0,W,136.0,U
Jan 17 2017,TEXAS,64,BAYLR,74,W,-14.0,L,131.0,O
Jan 14 2017,BAYLR,77,KANST,68,W,-1.0,W,128.5,O
Jan 10 2017,BAYLR,68,W.VA,89,L,-5.5,L,138.0,O
Jan 7 2017,OKST,57,BAYLR,61,W,-12.0,L,151.0,U
Jan 4 2017,IOWAS,63,BAYLR,65,W,-9.0,L,137.5,U
Jan 30 2016,GA,73,BAYLR,83,W,-11.5,L,138.5,O
Jan 27 2016,BAYLR,69,OKST,65,W,+4.0,P,141.0,U
Jan 23 2016,OKLA,82,BAYLR,72,L,-1.5,L,151.0,O
Jan 20 2016,KANST,72,BAYLR,79,W,-8.5,L,139.5,O
Jan 16 2016,BAYLR,63,TEXTK,60,W,+1.5,W,145.5,U
Jan 13 2016,TCU,54,BAYLR,82,W,-13.0,W,142.0,U
Jan 9 2016,BAYLR,94,IOWAS,89,W,-7.0,W,156.5,O
Jan 5 2016,OKST,62,BAYLR,79,W,-9.0,W,135.0,O
Jan 2 2016,BAYLR,74,KANSA,102,L,-12.0,L,146.5,O
Jan 31 2015,TEXAS,60,BAYLR,83,W,-2.5,W,126.5,O
Jan 27 2015,BAYLR,53,OKST,64,L,-3.5,L,124.0,U
Jan 24 2015,OKLA,58,BAYLR,69,W,-2.0,W,133.0,U
Jan 21 2015,HUSTN,61,BAYLR,81,W,0.0,,0.0,
Jan 17 2015,BAYLR,61,KANST,63,L,-1.5,L,119.5,O
Nov 30 2016,SAMHO,45,BAYLR,79,W,0.0,,0.0,
Nov 25 2016,LOUIS,63,BAYLR,66,W,+3.0,W,128.0,O
Nov 24 2016,BAYLR,73,MICHS,58,W,+4.0,W,131.5,U
Nov 23 2016,VACOM,63,BAYLR,71,W,-4.0,W,136.0,U
Nov 18 2016,FLAGC,72,BAYLR,81,W,0.0,,0.0,
Nov 15 2016,OREG,49,BAYLR,66,W,-2.0,W,151.0,U
Nov 11 2016,ORALR,61,BAYLR,76,W,-17.0,L,146.5,U
Nov 27 2015,ARKST,72,BAYLR,94,W,-23.5,L,152.0,O
Nov 23 2015,SAVAN,61,BAYLR,100,W,0.0,,0.0,
Nov 20 2015,JACKS,60,BAYLR,77,W,0.0,,0.0,
Nov 16 2015,BAYLR,67,OREG,74,L,+2.0,L,149.5,U
Nov 13 2015,SFA,55,BAYLR,97,W,0.0,,0.0,
Nov 28 2014,ILL,62,BAYLR,54,L,+4.0,L,132.5,U
Nov 27 2014,BAYLR,71,MEMPH,47,W,+4.5,W,129.0,U
Nov 24 2014,SFA,51,BAYLR,67,W,0.0,,0.0,
Nov 21 2014,PVA&M,45,BAYLR,60,W,0.0,,0.0,
