Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 30 2017,GASOU,76,TROY,83,L,-3.5,L,158.5,O
Jan 28 2017,GASOU,66,S.ALA,78,L,-1.5,L,152.5,U
Jan 23 2017,COCAR,80,GASOU,91,W,-5.5,W,150.5,O
Jan 21 2017,APPST,88,GASOU,92,W,-8.0,L,153.0,O
Jan 16 2017,GASOU,62,ULMON,60,W,+3.0,L,144.0,U
Jan 14 2017,GASOU,81,ULLAF,76,W,-9.0,W,161.5,U
Jan 9 2017,S.ALA,79,GASOU,84,W,-7.0,L,151.0,O
Jan 7 2017,TROY,82,GASOU,86,W,-5.5,L,151.5,O
Jan 30 2016,GASOU,71,ARKST,66,W,-3.5,W,152.0,U
Jan 28 2016,GASOU,67,ARKLR,80,L,-15.0,W,136.5,O
Jan 25 2016,GASOU,101,APPST,100,W,-3.5,W,147.0,O
Jan 19 2016,GASOU,66,GAST,69,L,-11.0,W,134.5,O
Jan 16 2016,ULMON,51,GASOU,66,W,+2.5,W,137.5,U
Jan 14 2016,ULLAF,74,GASOU,65,L,+8.0,L,160.0,U
Jan 9 2016,TROY,88,GASOU,93,W,0.0,W,154.0,O
Jan 7 2016,S.ALA,64,GASOU,58,L,-4.0,L,147.0,U
Jan 2 2016,GASOU,72,TEXAR,92,L,-16.5,L,152.0,O
Jan 31 2015,ARKLR,61,GASOU,76,W,-8.0,W,129.0,O
Jan 29 2015,APPST,46,GASOU,83,W,-9.0,W,128.5,O
Jan 24 2015,GASOU,57,ULMON,53,W,+1.0,W,116.5,U
Jan 22 2015,GASOU,45,TEXST,43,W,-2.0,W,125.0,U
Jan 17 2015,GASOU,71,TROY,75,L,+5.5,L,132.0,O
Jan 15 2015,ULLAF,70,GASOU,78,W,-2.0,W,144.5,O
Nov 26 2016,RADFD,64,GASOU,65,W,0.0,,0.0,
Nov 25 2016,GASOU,83,FLA&M,72,W,+17.5,L,0.0,
Nov 22 2016,GASOU,67,AKRON,75,L,-8.5,W,156.0,U
Nov 20 2016,GASOU,67,MERCR,80,L,-4.0,L,141.5,O
Nov 14 2016,COASGA,43,GASOU,92,W,0.0,,0.0,
Nov 11 2016,GASOU,79,NCST,81,L,-14.0,W,157.5,O
Nov 30 2015,BOBJON,52,GASOU,104,W,0.0,,0.0,
Nov 27 2015,GASOU,84,USCUP,80,W,0.0,,0.0,
Nov 25 2015,CITDL,95,GASOU,90,L,-9.0,L,176.5,O
Nov 20 2015,GASOU,62,AUBRN,92,L,-11.5,L,152.5,O
Nov 16 2015,GASOU,72,MISS,82,L,-16.5,W,147.0,O
Nov 13 2015,WEBINT,49,GASOU,116,W,0.0,,0.0,
Nov 29 2014,SC.ST,58,GASOU,71,W,0.0,,0.0,
Nov 24 2014,FLAIN,72,GASOU,78,W,-6.0,P,0.0,
Nov 22 2014,FLACH,41,GASOU,97,W,0.0,,0.0,
Nov 18 2014,TRINFL,49,GASOU,86,W,0.0,,0.0,
Nov 14 2014,GASOU,71,ILL,80,L,-23.0,W,0.0,
Nov 30 2013,CAMBP,75,GASOU,73,L,0.0,,0.0,
Nov 27 2013,PRESB,66,GASOU,76,W,-11.0,L,133.5,O
Nov 26 2013,ORALR,67,GASOU,65,L,+8.0,W,145.5,U
Nov 23 2013,GASOU,69,OLDDO,86,L,-9.5,L,160.5,U
Nov 21 2013,GASOU,68,W.VA,101,L,-13.5,L,0.0,
Nov 16 2013,TOCCO,50,GASOU,104,W,0.0,,0.0,
Dec 31 2016,GAST,65,GASOU,88,W,-1.5,W,144.5,O
Dec 22 2016,FISK,58,GASOU,106,W,0.0,,0.0,
Dec 15 2016,GASOU,75,FLAIN,68,W,+2.0,W,143.5,U
Dec 13 2016,GASOU,72,FLAGC,59,W,0.0,,0.0,
Dec 9 2016,GASOU,49,MINN,86,L,-13.0,L,148.0,U
Dec 4 2016,FLAGC,85,GASOU,82,L,0.0,,0.0,
Dec 1 2016,GASOU,94,SAVAN,75,W,0.0,,0.0,
Dec 30 2015,GASOU,66,TEXST,80,L,-7.0,L,129.5,O
Dec 22 2015,STETS,58,GASOU,78,W,0.0,,0.0,
Dec 19 2015,WINTH,88,GASOU,81,L,0.0,,0.0,
Dec 15 2015,GASOU,65,DUKE,99,L,-30.5,L,154.0,O
Dec 2 2015,GASOU,67,SAVAN,76,L,0.0,,0.0,
Dec 30 2014,GASOU,61,TEXAR,62,L,-4.5,W,143.0,U
Dec 22 2014,TRUMC,57,GASOU,90,W,0.0,,0.0,
Dec 18 2014,GASOU,76,STETS,67,W,0.0,,0.0,
Dec 15 2014,GASOU,68,S.FLA,63,W,-6.5,W,0.0,
Dec 2 2014,GASOU,59,UCF,61,L,-3.5,W,0.0,
Dec 30 2013,GASOU,63,CAMBP,69,L,0.0,,0.0,
Dec 28 2013,GASOU,66,NCA&T,63,W,0.0,,0.0,
Dec 20 2013,GASOU,61,GAST,73,L,-13.5,W,148.0,U
Dec 18 2013,KENNE,55,GASOU,73,W,0.0,,0.0,
Dec 15 2013,GASOU,62,UAB,84,L,-13.5,L,151.0,U
Feb 27 2017,GASOU,54,ARKLR,56,L,-2.5,W,144.0,U
Feb 25 2017,GASOU,72,ARKST,60,W,-7.0,W,149.0,U
Feb 20 2017,TEXAR,81,GASOU,71,L,+6.0,L,158.5,U
Feb 18 2017,TEXST,67,GASOU,70,W,-2.5,W,135.5,O
Feb 13 2017,GASOU,78,APPST,83,L,+1.0,L,154.5,O
Feb 11 2017,GASOU,70,COCAR,82,L,-2.5,L,149.5,O
Feb 6 2017,ULLAF,70,GASOU,74,W,0.0,W,165.0,U
Feb 4 2017,ULMON,62,GASOU,76,W,-6.5,W,143.0,U
Feb 25 2016,APPST,63,GASOU,88,W,-6.5,W,151.0,P
Feb 23 2016,GAST,52,GASOU,54,W,-1.0,W,134.5,U
Feb 20 2016,ARKLR,75,GASOU,61,L,+5.5,L,135.5,O
Feb 18 2016,ARKST,59,GASOU,90,W,-4.0,W,148.5,O
Feb 13 2016,GASOU,76,S.ALA,80,L,+1.0,L,143.0,O
Feb 11 2016,GASOU,77,TROY,71,W,0.0,W,151.5,U
Feb 6 2016,TEXST,62,GASOU,66,W,-3.5,W,134.5,U
Feb 4 2016,TEXAR,73,GASOU,82,W,+4.5,W,158.5,U
Feb 28 2015,GASOU,58,ULLAF,68,L,-4.0,L,142.5,U
Feb 26 2015,GASOU,77,APPST,58,W,+5.5,W,134.5,O
Feb 21 2015,S.ALA,74,GASOU,80,W,-10.0,L,133.0,O
Feb 19 2015,TROY,65,GASOU,62,L,-11.0,L,125.5,O
Feb 14 2015,GASOU,72,ARKLR,70,W,+1.5,W,133.0,O
Feb 12 2015,ARKST,60,GASOU,65,W,-11.0,L,126.0,U
Feb 7 2015,ULMON,71,GASOU,68,L,-6.0,L,116.5,O
Mar 15 2017,UTVAL,74,GASOU,49,L,-4.5,L,156.5,U
Mar 10 2017,TROY,90,GASOU,70,L,+1.5,L,150.5,O
Mar 4 2017,GASOU,67,GAST,72,L,-8.5,W,147.0,U
Mar 10 2016,S.ALA,67,GASOU,61,L,-4.0,L,144.0,U
Mar 5 2016,GASOU,78,ULLAF,87,L,-11.0,W,152.5,O
Mar 3 2016,GASOU,76,ULMON,83,L,-8.5,W,141.5,O
Mar 15 2015,GASOU,36,GAST,38,L,-6.5,W,125.5,U
Mar 14 2015,ULMON,43,GASOU,44,W,-3.0,L,118.5,U
Mar 7 2015,GASOU,55,GAST,72,L,-10.0,L,134.0,U
Mar 5 2015,TEXAR,64,GASOU,76,W,-6.5,W,141.0,U
Mar 9 2014,GASOU,57,WOFFD,71,L,-6.5,L,126.0,O
Mar 8 2014,GASOU,62,CHATT,55,W,-4.0,W,144.5,U
Mar 7 2014,FURMN,50,GASOU,65,W,-5.0,W,137.0,U
Mar 1 2014,GASOU,63,CITDL,80,L,+5.5,L,136.5,O
Mar 9 2013,GASOU,59,DAVID,86,L,-16.5,L,127.0,O
Mar 8 2013,GASOU,60,WOFFD,44,W,-4.0,W,111.5,U
Mar 2 2013,GASOU,48,DAVID,83,L,-19.5,L,126.5,O
Mar 3 2012,GASOU,58,ELON,65,L,-1.5,L,136.0,U
Mar 2 2012,CHATT,70,GASOU,76,W,-1.5,W,135.5,O
Mar 4 2011,GASOU,57,APPST,65,L,-9.5,W,135.0,U
Mar 5 2010,GASOU,62,CHATT,82,L,-2.5,L,154.0,U
Mar 1 2010,GASOU,79,NCGRE,81,L,-5.0,W,147.5,O
Mar 6 2009,GASOU,75,APPST,86,L,-7.5,L,155.5,O
Mar 2 2009,CITDL,74,GASOU,53,L,+6.5,L,140.5,U
Mar 8 2008,COLCH,87,GASOU,73,L,-2.5,L,147.5,O
Mar 1 2008,DAVID,89,GASOU,69,L,+5.0,L,147.5,O
