Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 28 2017,EWASH,90,MONST,91,W,-2.5,L,152.0,O
Jan 26 2017,IDAHO,91,MONST,94,W,-4.5,L,145.5,O
Jan 21 2017,MONST,71,PORST,65,W,-5.0,W,164.5,U
Jan 19 2017,MONST,74,SACRA,65,W,0.0,W,150.5,U
Jan 14 2017,NCOLO,53,MONST,68,W,-5.0,W,158.0,U
Jan 12 2017,NDAKOT,90,MONST,85,L,-2.0,L,160.0,O
Jan 7 2017,MONST,81,IDAHO,83,L,-3.5,W,146.5,O
Jan 5 2017,MONST,64,EWASH,82,L,-5.0,L,157.0,U
Jan 30 2016,MONTA,80,MONST,72,L,+4.5,L,140.5,O
Jan 23 2016,IDAHO,68,MONST,70,W,-1.5,W,144.5,U
Jan 21 2016,EWASH,71,MONST,85,W,+3.5,W,162.5,U
Jan 16 2016,MONST,76,NCOLO,78,L,-2.5,W,163.5,U
Jan 14 2016,MONST,68,NDAKOT,85,L,-4.5,L,150.0,O
Jan 9 2016,PORST,77,MONST,70,L,-2.5,L,155.0,U
Jan 7 2016,SACRA,64,MONST,71,W,-2.5,W,155.0,U
Jan 2 2016,MONST,74,NARIZ,72,W,-1.5,W,159.5,U
Jan 31 2015,MONST,62,PORST,80,L,-6.0,L,138.5,O
Jan 29 2015,MONST,59,SACRA,75,L,-10.0,L,134.5,U
Jan 24 2015,NARIZ,71,MONST,64,L,+1.5,L,131.5,O
Jan 22 2015,SUTAH,65,MONST,79,W,-4.5,W,138.5,O
Jan 17 2015,MONST,48,MONTA,63,L,-11.0,L,131.5,U
Jan 10 2015,MONST,62,WEBER,65,L,-10.5,W,131.5,U
Jan 8 2015,MONST,61,ID.ST,70,L,-4.0,L,121.5,O
Nov 28 2016,AZCHRS,73,MONST,93,W,0.0,,0.0,
Nov 26 2016,DELST,66,MONST,91,W,0.0,,0.0,
Nov 21 2016,MONST,78,RICE,83,L,-10.5,W,164.0,U
Nov 18 2016,JMU,73,MONST,80,W,-2.0,W,152.5,O
Nov 16 2016,ROCKY,76,MONST,93,W,0.0,,0.0,
Nov 14 2016,ULLAF,83,MONST,84,W,-2.5,L,156.5,O
Nov 11 2016,MONST,65,WASST,69,L,-9.5,W,157.0,U
Nov 28 2015,MONST,68,WYOM,82,L,-9.0,L,143.0,O
Nov 22 2015,WYOM,82,MONST,83,W,+7.0,W,139.0,O
Nov 20 2015,SJ.ST,69,MONST,81,W,-7.0,W,141.0,O
Nov 15 2015,MONST,62,NEV,83,L,-8.5,L,148.0,U
Nov 14 2015,HWIHIL,85,MONST,90,W,0.0,,0.0,
Nov 14 2015,MONST,76,HAWAI,87,L,-14.5,W,148.5,O
Nov 30 2014,ND.ST,72,MONST,51,L,+5.0,L,0.0,
Nov 28 2014,TEXAR,81,MONST,104,W,+5.0,W,0.0,
Nov 23 2014,MONST,28,KENTY,86,L,-39.0,L,136.5,U
Nov 19 2014,MONST,65,CSNOR,72,L,-16.0,W,0.0,
Nov 17 2014,MONST,45,GRCNYN,61,L,0.0,,0.0,
Nov 14 2014,MONST,78,UCLA,113,L,-25.0,L,147.5,O
Nov 30 2013,MONST,54,WYOM,79,L,-13.5,L,125.0,O
Nov 26 2013,CSNOR,62,MONST,77,W,-3.5,W,0.0,
