Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 28 2017,SEMIZ,82,APEAY,71,W,-1.5,W,161.0,U
Jan 26 2017,SEMIZ,75,MURRAY,74,W,-8.5,W,152.0,U
Jan 21 2017,E.ILL,71,SEMIZ,83,W,0.0,W,146.5,O
Jan 19 2017,SIUED,76,SEMIZ,79,W,-6.5,L,142.0,O
Jan 14 2017,SEMIZ,69,TNMAR,79,L,-5.5,L,152.5,U
Jan 10 2017,TNTEC,78,SEMIZ,83,W,-3.0,W,141.5,O
Jan 7 2017,SEMIZ,75,BELMT,87,L,-15.0,W,148.0,O
Jan 5 2017,SEMIZ,62,TN.ST,65,L,-11.5,W,137.5,U
Jan 30 2016,APEAY,86,SEMIZ,80,L,+6.0,P,141.5,O
Jan 28 2016,SEMIZ,58,SIUED,51,W,-8.0,W,139.0,U
Jan 24 2016,TNMAR,60,SEMIZ,68,W,+8.5,W,144.5,U
Jan 19 2016,HANNBL,61,SEMIZ,84,W,0.0,,0.0,
Jan 16 2016,SEMIZ,55,TNTEC,91,L,-16.5,L,154.0,U
Jan 13 2016,JAXST,74,SEMIZ,60,L,+2.0,L,140.5,U
Jan 9 2016,SEMIZ,69,EKENT,88,L,-13.0,L,162.0,U
Jan 7 2016,SEMIZ,69,MORHD,96,L,-16.0,L,135.5,O
Jan 2 2016,SEMIZ,66,TN.ST,72,L,-5.5,L,138.5,U
Jan 31 2015,SEMIZ,70,APEAY,64,W,-1.0,W,136.0,U
Jan 29 2015,SIUED,75,SEMIZ,61,L,-6.0,L,132.5,O
Jan 24 2015,SEMIZ,53,TNMAR,70,L,-4.5,L,130.5,U
Jan 17 2015,TNTEC,61,SEMIZ,65,W,-4.0,P,136.5,U
Jan 14 2015,SEMIZ,69,JAXST,52,W,+3.5,W,131.0,U
Nov 28 2016,SEMIZ,75,UMKC,86,L,-10.5,L,151.5,O
Nov 22 2016,UTRGV,72,SEMIZ,83,W,0.0,,0.0,
Nov 18 2016,SEMIZ,78,BRAD,84,L,-4.5,L,134.0,O
Nov 16 2016,SEMIZ,74,W.ILL,71,W,-11.0,W,144.0,O
Nov 13 2016,HANNBL,54,SEMIZ,86,W,0.0,,0.0,
Nov 11 2016,SEMIZ,62,ILL,81,L,-24.0,W,151.5,U
Nov 28 2015,LOYMA,73,SEMIZ,60,L,+3.5,L,147.0,U
Nov 24 2015,SEMIZ,74,TEXPA,83,L,0.0,,0.0,
Nov 19 2015,SEMIZ,56,ALA&M,74,L,0.0,,0.0,
Nov 15 2015,SEMIZ,65,EVANS,80,L,-20.0,W,147.5,U
Nov 13 2015,SEMIZ,53,DAYTN,84,L,-19.0,L,140.0,U
Nov 29 2014,ALA&M,51,SEMIZ,85,W,0.0,,0.0,
Nov 25 2014,SEMIZ,54,BOWLG,62,L,-8.0,P,0.0,
Nov 22 2014,SEMIZ,74,C.ARK,68,W,0.0,,0.0,
Nov 18 2014,HANNBL,49,SEMIZ,86,W,0.0,,0.0,
Nov 15 2014,SEMIZ,56,SD,67,L,-6.5,L,0.0,
Nov 14 2014,SEMIZ,66,LOYMA,76,L,-6.0,L,0.0,
Nov 30 2013,SEMIZ,102,TULAN,72,W,+8.0,W,161.5,O
Nov 29 2013,N.KENT,65,SEMIZ,79,W,-8.5,W,150.5,U
Nov 22 2013,MIDCON,64,SEMIZ,109,W,0.0,,0.0,
Nov 18 2013,SEMIZ,83,BALL,87,L,+2.0,L,147.0,O
Nov 16 2013,SEMIZ,76,IUPUI,68,W,+4.5,W,159.5,U
Nov 11 2013,CNTBAP,56,SEMIZ,118,W,0.0,,0.0,
Dec 31 2016,EKENT,48,SEMIZ,81,W,+2.5,W,146.5,U
Dec 29 2016,HENDY,75,SEMIZ,89,W,0.0,,0.0,
Dec 23 2016,SEMIZ,62,CORNL,78,L,-3.5,L,152.0,U
Dec 22 2016,CHIST,74,SEMIZ,65,L,-6.0,L,141.0,U
Dec 19 2016,SEMIZ,78,DPAUL,81,L,-11.0,W,148.5,O
Dec 17 2016,SEMIZ,66,MIZST,71,L,-15.5,W,148.5,U
Dec 10 2016,N.KENT,80,SEMIZ,66,L,+3.5,L,151.0,U
Dec 7 2016,MIZST,79,SEMIZ,71,L,+8.5,W,146.0,O
Dec 4 2016,SEMIZ,55,INDY,83,L,-24.0,L,150.0,U
Dec 1 2016,C.ARK,63,SEMIZ,87,W,0.0,,0.0,
Dec 31 2015,BELMT,92,SEMIZ,82,L,+13.5,W,157.0,O
Dec 27 2015,HRSSTO,84,SEMIZ,94,W,0.0,,0.0,
